engine_id,cycle,altitude_m,flight_phase,ambient_temp_C,ambient_pressure_kPa,throttle_pct,rpm,manifold_pressure_kPa,EGT_C,CHT_C,oil_temp_C,oil_pressure_kPa,fuel_flow_Lph,vibration_g_rms,fault_mode,RUL_cycles
11,183,2199.6,cruise,1.38,77.29,71.1,4453,63.58,777.5,183.7,102.3,418.6,17.75,1.263,bearing_wear,180
11,184,2199.7,cruise,0.48,77.84,62.1,4214,58.57,764.3,181.2,106.2,393.8,16.99,1.21,bearing_wear,179
11,185,2199.8,cruise,4.09,77.42,64.9,4265,58.82,765.5,184.7,102.9,408.9,16.73,1.236,bearing_wear,178
11,186,2200.8,cruise,-2.4,77.4,57.8,3944,55.99,760.4,174.1,101.6,415.1,16.7,1.185,bearing_wear,177
11,187,2201.6,cruise,0.27,77.65,63.4,4244,60.31,754.4,182.0,101.9,415.8,17.28,1.201,bearing_wear,176
11,188,2202.1,loiter,0.31,77.99,53.8,3864,56.44,748.8,179.2,103.1,413.5,15.41,1.135,bearing_wear,175
11,189,2200.4,loiter,0.5,77.52,56.0,3843,54.13,763.7,176.3,103.6,402.8,15.77,1.209,bearing_wear,174
11,190,2199.8,loiter,2.32,77.4,54.0,3851,55.92,735.8,174.8,101.1,412.7,15.62,1.231,bearing_wear,173
11,191,2199.5,loiter,0.03,77.46,50.4,3729,52.14,738.6,171.9,97.2,402.2,14.99,1.266,bearing_wear,172
11,192,2199.2,loiter,1.44,77.75,53.0,3824,54.02,739.2,181.9,100.3,419.5,15.95,1.19,bearing_wear,171
11,193,2199.3,loiter,1.05,77.15,54.4,3859,55.98,749.1,181.1,100.7,398.4,15.4,1.179,bearing_wear,170
11,194,2200.5,loiter,1.95,77.53,52.0,3806,52.94,752.6,174.4,99.5,417.6,14.68,1.21,bearing_wear,169
11,195,2201.2,loiter,0.49,77.25,52.4,3816,53.1,747.8,179.1,98.5,417.0,15.24,1.121,bearing_wear,168
11,196,2200.4,loiter,1.18,77.18,58.0,4006,55.47,751.1,177.0,98.5,417.0,16.42,1.228,bearing_wear,167
11,197,2199.8,loiter,0.52,76.96,53.1,3809,53.55,748.9,175.5,103.6,419.2,15.84,1.218,bearing_wear,166
11,198,2199.0,loiter,-0.77,77.4,56.3,3946,55.73,748.3,174.5,102.7,412.0,15.93,1.239,bearing_wear,165
11,199,2198.9,loiter,3.11,77.87,54.5,3846,54.14,748.6,171.1,101.0,395.1,15.37,1.256,bearing_wear,164
11,200,2199.6,loiter,-0.44,76.95,51.3,3709,54.05,746.7,173.2,99.0,412.9,15.17,1.123,bearing_wear,163
11,201,2200.3,loiter,-0.02,77.7,54.0,3807,53.72,757.3,175.1,101.5,390.0,15.3,1.143,bearing_wear,162
11,202,2200.0,loiter,-0.59,77.35,55.9,3919,55.66,752.1,178.7,101.6,404.3,14.9,1.174,bearing_wear,161
11,203,2200.0,loiter,1.3,77.22,60.2,4054,57.28,756.8,181.8,101.2,402.0,16.09,1.149,bearing_wear,160
11,204,2201.4,loiter,-0.03,77.63,52.7,3796,55.0,757.2,175.3,101.3,410.4,15.58,1.194,bearing_wear,159
11,205,2200.2,loiter,2.97,77.93,54.7,3933,54.2,736.1,173.8,102.0,397.9,15.56,1.222,bearing_wear,158
11,206,2200.7,loiter,1.5,77.98,57.7,3985,57.13,751.5,176.5,102.9,397.0,15.96,1.224,bearing_wear,157
11,207,2201.1,loiter,0.28,77.62,58.8,4039,59.24,749.0,183.8,100.0,410.9,16.67,1.212,bearing_wear,156
11,208,2200.9,loiter,-0.67,77.51,53.1,3807,52.42,744.0,177.8,101.5,414.5,15.04,1.22,bearing_wear,155
11,209,2200.8,loiter,0.53,77.65,54.5,3924,53.8,751.2,181.0,103.3,403.0,15.29,1.217,bearing_wear,154
11,210,2201.2,loiter,1.47,78.27,58.3,4083,59.16,758.8,184.1,102.3,422.7,16.3,1.182,bearing_wear,153
11,211,2200.9,loiter,0.63,77.44,56.5,3930,55.43,747.2,175.8,105.7,397.2,15.63,1.042,bearing_wear,152
11,212,2200.4,loiter,0.49,77.88,58.1,4037,56.78,756.6,181.1,101.3,410.8,15.85,1.189,bearing_wear,151
11,213,2199.9,loiter,-0.83,77.36,58.5,4107,56.17,747.7,176.2,98.3,411.6,16.81,1.218,bearing_wear,150
11,214,2201.4,loiter,4.06,77.28,56.7,3907,57.16,742.8,181.0,99.6,404.5,15.5,1.189,bearing_wear,149
11,215,2201.0,loiter,0.39,78.06,55.4,3946,53.83,749.2,179.7,99.7,417.6,15.47,1.184,bearing_wear,148
11,216,2201.2,loiter,-1.37,77.53,53.0,3744,55.08,744.1,169.5,101.7,397.6,15.59,1.136,bearing_wear,147
11,217,2201.8,loiter,-0.92,77.59,54.3,3863,53.05,756.1,177.8,102.5,387.2,15.58,1.139,bearing_wear,146
11,218,2201.6,loiter,0.17,77.69,54.5,3864,53.13,760.2,174.1,101.2,404.4,15.08,1.13,bearing_wear,145
11,219,2201.7,loiter,3.61,77.26,58.6,3958,55.38,749.6,177.9,102.3,402.0,16.92,1.218,bearing_wear,144
11,220,2202.1,loiter,0.43,77.39,55.5,3954,54.89,738.1,175.3,104.9,409.4,15.46,1.25,bearing_wear,143
11,221,2201.4,loiter,0.13,77.33,55.6,3917,54.28,740.8,180.0,99.4,397.5,15.68,1.127,bearing_wear,142
11,222,2200.1,loiter,1.97,77.64,52.0,3740,52.65,739.0,173.3,100.3,410.7,15.46,1.16,bearing_wear,141
11,223,2199.6,loiter,2.08,77.66,58.6,4040,55.84,754.5,175.1,100.8,409.0,17.07,1.248,bearing_wear,140
11,224,2200.9,loiter,1.68,77.35,52.7,3839,52.66,743.4,173.3,98.2,411.5,15.21,1.169,bearing_wear,139
11,225,2200.5,loiter,1.0,78.14,54.1,3787,53.92,739.5,175.8,96.8,419.0,15.21,1.207,bearing_wear,138
11,226,2200.6,loiter,-0.96,77.53,58.9,3913,57.06,764.4,180.3,104.4,401.3,16.45,1.244,bearing_wear,137
11,227,2199.5,loiter,-0.42,77.58,57.7,3989,55.59,755.9,182.0,100.0,407.2,16.91,1.222,bearing_wear,136
11,228,2200.6,loiter,-1.69,77.94,52.5,3762,51.18,755.2,177.1,100.0,410.4,15.4,1.144,bearing_wear,135
11,229,2200.4,loiter,0.36,77.27,51.8,3821,53.01,732.9,176.9,101.2,404.5,15.13,1.243,bearing_wear,134
11,230,2200.0,loiter,0.06,77.38,54.4,3852,55.19,755.0,178.8,98.5,397.7,15.77,1.17,bearing_wear,133
11,231,2199.9,loiter,-0.09,77.63,53.3,3837,53.77,744.9,178.5,99.0,404.7,14.63,1.168,bearing_wear,132
11,232,2201.9,loiter,1.11,77.08,50.6,3715,51.07,739.7,177.6,100.1,404.6,14.84,1.189,bearing_wear,131
11,233,2202.3,loiter,-0.3,77.45,52.7,3742,54.4,745.2,183.2,99.7,402.6,14.65,1.153,bearing_wear,130
11,234,2202.1,loiter,0.18,78.14,46.8,3578,49.72,732.5,174.8,96.8,408.0,14.4,1.133,bearing_wear,129
11,235,2199.8,loiter,-0.03,78.09,57.7,3940,56.3,751.1,179.3,102.8,404.8,15.87,1.181,bearing_wear,128
11,236,2200.9,loiter,0.65,77.8,57.5,3931,56.3,757.4,176.9,100.6,403.8,15.0,1.19,bearing_wear,127
11,237,2200.4,loiter,1.24,77.89,59.2,4007,58.33,742.3,180.2,102.1,410.9,16.36,1.221,bearing_wear,126
11,238,2199.7,loiter,-1.31,77.69,56.1,3883,56.08,758.7,181.0,101.3,412.0,16.1,1.095,bearing_wear,125
11,239,2199.1,loiter,1.39,77.42,53.7,3830,54.34,748.7,172.6,102.7,384.4,15.43,1.182,bearing_wear,124
11,240,2200.2,loiter,1.09,78.03,58.1,3991,57.7,751.8,182.4,102.3,392.4,15.52,1.124,bearing_wear,123
11,241,2200.2,loiter,1.33,77.25,52.9,3821,52.44,750.9,174.5,98.9,388.7,15.91,1.168,bearing_wear,122
11,242,2199.0,loiter,0.91,77.84,51.0,3676,54.64,744.8,174.1,102.5,401.3,15.9,1.185,bearing_wear,121
11,243,2198.8,loiter,1.25,77.4,54.6,3863,51.47,744.7,178.3,100.0,403.9,15.8,1.181,bearing_wear,120
11,244,2198.2,loiter,0.09,77.42,56.2,3918,56.83,745.3,176.1,99.6,408.2,15.73,1.242,bearing_wear,119
11,245,2198.4,loiter,1.38,77.72,52.6,3805,52.91,753.8,177.0,98.6,414.9,15.22,1.209,bearing_wear,118
11,246,2198.1,loiter,2.43,78.17,51.9,3781,54.09,734.9,171.8,95.7,411.3,15.43,1.081,bearing_wear,117
11,247,2196.9,loiter,-0.02,78.0,53.7,3849,56.0,745.3,178.9,99.5,402.2,15.56,1.261,bearing_wear,116
11,248,2196.8,loiter,0.03,77.67,56.2,3897,56.14,741.5,178.2,102.0,403.9,16.05,1.222,bearing_wear,115
11,249,2196.8,loiter,1.67,77.59,54.6,3874,55.05,750.5,176.7,98.2,404.6,15.82,1.18,bearing_wear,114
11,250,2195.8,loiter,-0.1,77.82,62.9,4170,59.92,758.7,182.1,106.0,387.3,16.51,1.231,bearing_wear,113
11,251,2194.2,loiter,-0.34,78.01,54.6,3927,53.5,740.2,176.7,96.4,418.3,15.31,1.115,bearing_wear,112
11,252,2194.4,loiter,1.37,77.07,57.3,3980,54.32,746.2,179.5,99.9,409.8,15.9,1.24,bearing_wear,111
11,253,2194.2,loiter,0.09,77.56,50.7,3728,52.95,742.4,173.9,97.2,421.3,15.28,1.226,bearing_wear,110
11,254,2194.0,loiter,2.57,77.28,56.8,3906,55.36,752.4,177.1,103.2,392.5,15.32,1.188,bearing_wear,109
11,255,2194.6,loiter,0.04,77.53,53.6,3814,53.84,734.7,170.9,102.0,390.8,15.41,1.166,bearing_wear,108
11,256,2193.1,loiter,-0.48,77.23,55.0,3899,55.86,744.0,181.0,100.5,398.1,15.68,1.233,bearing_wear,107
11,257,2193.1,loiter,0.74,77.07,60.1,4079,58.21,756.3,176.3,99.2,410.3,16.21,1.315,bearing_wear,106
11,258,2193.6,loiter,1.39,77.21,53.9,3844,53.14,753.9,181.2,98.4,414.9,16.1,1.277,bearing_wear,105
11,259,2193.5,loiter,1.22,77.44,51.1,3671,53.25,747.8,174.1,100.7,407.5,15.64,1.24,bearing_wear,104
11,260,2192.4,loiter,1.56,77.79,51.5,3726,51.72,740.7,178.7,99.0,408.4,15.38,1.31,bearing_wear,103
11,261,2191.8,loiter,-0.08,77.38,55.5,3899,53.42,755.0,180.4,100.0,412.8,16.48,1.284,bearing_wear,102
11,262,2191.5,loiter,2.46,77.36,55.4,3952,54.02,746.8,180.0,100.9,401.1,16.1,1.306,bearing_wear,101
11,263,2190.2,loiter,-1.72,77.75,55.2,3823,55.08,729.8,177.2,100.2,414.0,15.79,1.236,bearing_wear,100
11,264,2190.5,loiter,-0.41,77.72,51.1,3702,52.38,751.5,171.3,96.7,425.6,14.97,1.199,bearing_wear,99
11,265,2190.5,loiter,0.82,78.14,61.1,4045,58.83,759.5,179.8,99.6,397.8,16.39,1.328,bearing_wear,98
11,266,2190.0,loiter,-0.28,77.92,59.4,4070,57.34,755.5,178.4,99.3,404.6,16.47,1.228,bearing_wear,97
11,267,2190.8,loiter,0.3,77.32,55.4,3952,56.02,748.8,176.9,99.6,395.0,15.61,1.284,bearing_wear,96
11,268,2190.4,loiter,-0.71,77.43,50.4,3731,53.03,743.7,170.8,100.3,397.6,14.45,1.202,bearing_wear,95
11,269,2191.6,loiter,0.44,77.85,59.8,4094,56.44,754.9,178.7,102.0,406.2,16.21,1.307,bearing_wear,94
11,270,2191.3,loiter,1.45,77.36,58.4,3978,57.35,751.3,170.1,104.1,387.2,16.59,1.29,bearing_wear,93
11,271,2190.6,loiter,-0.04,77.53,55.3,3916,54.15,744.8,176.2,98.2,401.3,14.71,1.278,bearing_wear,92
11,272,2189.8,loiter,-0.55,77.13,58.6,3996,56.78,753.7,179.3,102.3,411.0,16.76,1.285,bearing_wear,91
11,273,2189.9,loiter,0.07,77.25,53.5,3836,53.42,740.9,173.8,99.1,408.2,15.72,1.292,bearing_wear,90
11,274,2189.1,loiter,2.43,78.02,52.1,3801,55.07,737.4,174.6,104.4,406.2,15.2,1.298,bearing_wear,89
11,275,2189.2,loiter,2.41,77.7,55.5,3896,55.94,750.5,177.7,100.9,393.8,15.88,1.211,bearing_wear,88
11,276,2188.8,loiter,0.06,77.46,50.3,3746,51.77,747.6,177.4,98.9,407.0,15.43,1.26,bearing_wear,87
11,277,2188.5,loiter,1.54,77.51,51.7,3757,52.77,738.8,178.3,100.9,419.1,15.25,1.247,bearing_wear,86
11,278,2188.5,loiter,0.75,78.17,56.6,3963,59.4,746.8,178.8,101.7,397.7,16.31,1.312,bearing_wear,85
11,279,2189.3,loiter,2.7,77.45,55.7,3993,53.9,739.1,177.3,100.4,400.6,16.14,1.29,bearing_wear,84
11,280,2188.8,loiter,1.06,77.79,50.9,3752,52.22,734.5,175.8,101.4,407.9,15.19,1.343,bearing_wear,83
11,281,2189.0,loiter,0.47,77.91,53.8,3813,53.83,738.9,181.7,103.8,393.1,15.08,1.289,bearing_wear,82
11,282,2189.3,loiter,3.17,78.08,51.0,3718,52.04,748.5,176.3,102.0,408.1,15.1,1.331,bearing_wear,81
11,283,2188.4,loiter,-0.61,77.4,53.5,3869,52.97,735.8,176.9,100.4,389.8,14.68,1.261,bearing_wear,80
11,284,2188.8,loiter,1.25,77.23,53.2,3864,53.63,748.5,179.2,104.2,380.2,15.63,1.298,bearing_wear,79
11,285,2189.4,loiter,2.82,77.31,58.0,4002,56.67,750.8,178.7,102.6,404.0,15.95,1.307,bearing_wear,78
11,286,2190.2,loiter,1.76,77.85,54.5,3811,53.25,751.2,174.1,98.7,398.2,15.39,1.333,bearing_wear,77
11,287,2189.3,loiter,-0.37,78.24,54.3,3824,54.48,754.2,177.9,101.0,398.7,15.86,1.26,bearing_wear,76
11,288,2188.5,loiter,-0.45,77.88,53.8,3852,53.7,746.4,176.8,100.3,410.9,15.03,1.243,bearing_wear,75
11,289,2188.5,loiter,-1.34,77.45,49.8,3717,51.03,747.8,173.5,98.9,410.6,15.02,1.282,bearing_wear,74
11,290,2188.4,loiter,3.0,78.01,54.7,3919,56.04,757.1,178.4,101.6,392.5,15.52,1.376,bearing_wear,73
11,291,2188.4,loiter,-0.92,77.51,56.4,3864,54.8,758.4,172.3,97.5,411.2,15.83,1.304,bearing_wear,72
11,292,2188.1,loiter,1.85,77.41,55.7,3951,53.74,745.2,175.7,104.3,396.4,15.91,1.376,bearing_wear,71
11,293,2188.3,loiter,-1.36,77.56,57.1,4026,56.8,739.3,175.5,102.6,404.1,16.72,1.346,bearing_wear,70
11,294,2186.2,loiter,4.63,77.5,57.2,3879,57.2,750.6,175.9,97.8,406.4,16.17,1.274,bearing_wear,69
11,295,2186.7,loiter,-1.24,77.46,61.6,4140,58.36,758.6,180.1,103.5,387.5,17.17,1.449,bearing_wear,68
11,296,2187.9,loiter,0.84,78.02,51.6,3792,52.54,731.8,172.4,101.2,396.5,15.78,1.392,bearing_wear,67
11,297,2187.5,loiter,2.6,77.51,55.7,3860,54.91,749.6,182.4,104.1,379.4,16.11,1.373,bearing_wear,66
11,298,2187.6,loiter,-0.27,77.18,56.0,3910,54.47,734.3,178.9,104.7,399.4,15.11,1.39,bearing_wear,65
11,299,2189.0,loiter,1.62,77.82,54.0,3876,54.53,756.2,174.1,104.6,401.1,15.47,1.378,bearing_wear,64
11,300,2189.0,loiter,0.35,77.36,53.1,3797,54.49,748.5,170.7,100.1,397.6,15.0,1.33,bearing_wear,63
11,301,2189.2,loiter,1.35,77.37,56.5,3932,55.47,745.4,176.0,102.4,399.4,17.05,1.473,bearing_wear,62
11,302,2190.7,loiter,2.38,77.84,56.2,3945,55.68,750.7,176.6,100.3,395.0,15.47,1.41,bearing_wear,61
11,303,2192.3,loiter,0.11,77.4,51.8,3723,52.66,745.3,173.3,102.3,410.3,14.66,1.406,bearing_wear,60
11,304,2191.5,loiter,3.0,77.49,49.6,3642,52.77,743.6,181.6,95.6,397.9,13.84,1.357,bearing_wear,59
11,305,2191.2,loiter,1.29,77.64,53.5,3853,54.55,746.6,171.2,98.2,402.5,15.08,1.442,bearing_wear,58
11,306,2191.9,loiter,3.68,77.53,53.0,3851,52.0,751.1,176.0,99.7,392.6,15.47,1.483,bearing_wear,57
11,307,2192.3,loiter,-0.5,77.49,56.8,3975,53.95,743.2,177.6,101.2,403.0,16.39,1.458,bearing_wear,56
11,308,2192.8,loiter,-0.22,76.91,52.2,3839,52.69,743.6,174.7,100.8,409.9,14.88,1.454,bearing_wear,55
11,309,2190.8,loiter,0.41,77.58,54.5,3887,55.59,758.2,170.9,103.4,381.7,16.09,1.493,bearing_wear,54
11,310,2189.2,loiter,-1.05,78.13,49.9,3769,53.84,739.0,174.0,98.7,409.1,14.96,1.474,bearing_wear,53
11,311,2190.6,loiter,2.15,77.82,50.3,3716,53.47,743.2,174.9,97.5,418.2,14.85,1.489,bearing_wear,52
11,312,2191.2,loiter,0.64,77.51,52.7,3812,53.53,739.0,177.8,99.8,403.4,15.45,1.474,bearing_wear,51
11,313,2191.5,loiter,-0.96,77.76,54.2,3878,56.1,760.1,178.0,99.6,397.0,16.16,1.49,bearing_wear,50
11,314,2190.5,loiter,-0.47,77.82,52.5,3771,53.09,746.5,179.3,101.6,399.6,15.38,1.477,bearing_wear,49
11,315,2190.2,loiter,-0.54,77.38,55.4,3875,54.62,741.3,171.1,104.1,392.4,15.32,1.531,bearing_wear,48
11,316,2190.6,loiter,2.15,78.01,49.9,3660,51.18,747.6,173.5,102.8,413.9,15.16,1.44,bearing_wear,47
11,317,2189.5,loiter,1.45,77.69,54.4,3843,54.3,740.9,184.1,103.0,404.5,15.77,1.523,bearing_wear,46
11,318,2189.0,loiter,0.57,77.55,54.4,3950,53.7,751.5,179.8,99.7,408.9,15.54,1.634,bearing_wear,45
11,319,2189.3,loiter,0.22,78.12,50.7,3798,54.6,748.3,170.2,99.8,418.7,15.5,1.522,bearing_wear,44
11,320,2189.7,loiter,0.41,77.02,55.7,3903,56.18,761.4,177.6,102.0,409.5,14.88,1.467,bearing_wear,43
11,321,2189.3,loiter,3.44,77.29,48.5,3626,51.48,740.5,170.2,98.2,402.3,14.93,1.478,bearing_wear,42
11,322,2190.1,loiter,0.41,77.83,52.9,3726,54.49,745.7,174.5,99.2,402.0,15.73,1.546,bearing_wear,41
11,323,2190.9,loiter,2.05,77.83,57.4,3940,55.66,739.4,184.3,102.2,417.0,15.45,1.521,bearing_wear,40
11,324,2189.4,loiter,0.27,78.14,48.3,3604,49.36,736.2,176.2,96.9,398.4,14.17,1.463,bearing_wear,39
11,325,2190.8,loiter,3.28,76.95,57.0,3949,54.69,746.8,173.5,103.6,394.8,16.38,1.503,bearing_wear,38
11,326,2191.7,loiter,-1.07,77.88,51.5,3734,54.08,742.3,172.7,99.5,392.9,15.68,1.537,bearing_wear,37
11,327,2191.9,loiter,1.96,77.25,53.2,3831,54.2,742.6,176.0,101.7,383.6,16.0,1.65,bearing_wear,36
11,328,2191.7,loiter,-0.39,77.75,59.2,4081,56.75,758.9,178.5,102.3,390.4,16.01,1.588,bearing_wear,35
11,329,2192.4,loiter,4.07,77.6,53.1,3789,54.69,742.2,176.9,103.1,389.3,15.52,1.623,bearing_wear,34
11,330,2192.8,loiter,1.79,77.87,59.8,4131,57.07,757.9,177.3,97.7,397.6,16.51,1.625,bearing_wear,33
11,331,2192.8,descent,-1.81,77.54,24.1,2729,38.14,704.3,158.9,97.3,407.8,10.69,1.417,bearing_wear,32
11,332,2124.3,descent,-0.2,78.58,24.7,2776,40.88,702.4,158.1,97.4,402.6,11.53,1.478,bearing_wear,31
11,333,2055.7,descent,2.67,78.7,27.5,2828,41.01,706.0,161.0,96.1,412.2,11.91,1.391,bearing_wear,30
11,334,1987.2,descent,3.07,79.6,26.6,2834,42.66,710.7,163.8,96.4,404.9,12.03,1.561,bearing_wear,29
11,335,1918.7,descent,3.4,80.36,25.5,2786,39.43,716.2,162.0,96.3,405.0,11.34,1.506,bearing_wear,28
11,336,1850.2,descent,3.21,81.49,23.6,2756,40.46,701.3,158.1,92.9,405.2,11.81,1.536,bearing_wear,27
11,337,1781.6,descent,2.94,81.92,20.3,2599,40.11,701.6,161.9,94.2,421.4,10.88,1.455,bearing_wear,26
11,338,1713.1,descent,5.49,82.43,20.5,2613,40.32,704.7,161.9,95.9,400.3,11.55,1.504,bearing_wear,25
11,339,1644.6,descent,3.01,83.26,28.9,2879,44.58,713.8,163.4,92.2,415.2,12.35,1.575,bearing_wear,24
11,340,1576.1,descent,4.84,84.1,30.1,2992,46.17,705.3,163.4,97.0,392.6,12.32,1.549,bearing_wear,23
11,341,1507.5,descent,4.27,84.59,25.4,2714,43.71,712.4,167.0,95.3,402.0,11.08,1.478,bearing_wear,22
11,342,1439.0,descent,4.6,84.88,19.7,2525,39.08,692.8,163.5,95.2,419.9,10.23,1.455,bearing_wear,21
11,343,1370.5,descent,5.4,86.1,22.7,2673,42.46,697.3,155.9,92.0,413.0,11.82,1.513,bearing_wear,20
11,344,1302.0,descent,5.43,86.62,22.5,2610,43.23,698.5,164.0,93.0,395.0,11.51,1.545,bearing_wear,19
11,345,1233.4,descent,7.81,87.25,23.3,2650,44.28,706.8,166.2,91.9,399.1,11.15,1.541,bearing_wear,18
11,346,1164.9,descent,5.21,87.86,22.3,2612,43.45,700.8,162.5,91.7,420.3,10.96,1.528,bearing_wear,17
11,347,1096.4,descent,8.52,89.0,26.6,2824,45.97,704.2,161.6,97.0,401.7,11.81,1.628,bearing_wear,16
11,348,1027.9,descent,7.37,89.72,25.7,2772,45.08,714.2,161.6,94.0,402.2,11.07,1.573,bearing_wear,15
11,349,959.3,descent,8.81,90.03,29.7,2969,49.67,717.6,170.0,94.6,397.2,11.98,1.606,bearing_wear,14
11,350,890.8,descent,8.96,90.74,23.8,2781,46.46,714.3,164.3,96.9,398.0,11.58,1.664,bearing_wear,13
11,351,822.3,descent,8.91,92.4,25.6,2784,48.7,708.2,164.5,94.4,414.7,11.88,1.655,bearing_wear,12
11,352,753.8,descent,11.92,92.85,27.2,2814,47.85,714.7,170.8,97.4,394.0,11.66,1.581,bearing_wear,11
11,353,685.2,landing,9.99,93.39,23.1,2691,46.81,714.4,158.6,92.5,400.5,11.87,1.568,bearing_wear,10
11,354,616.7,landing,12.05,94.31,16.3,2383,42.31,692.5,157.8,92.6,409.9,10.7,1.543,bearing_wear,9
11,355,548.2,landing,12.51,94.77,21.2,2604,46.28,703.5,161.4,92.4,396.7,10.66,1.64,bearing_wear,8
11,356,479.7,landing,11.47,95.64,20.4,2675,49.09,712.7,159.9,95.2,394.1,10.35,1.722,bearing_wear,7
11,357,411.1,landing,10.44,96.49,20.9,2586,47.79,707.7,155.4,93.8,403.2,11.17,1.732,bearing_wear,6
11,358,342.6,landing,11.45,97.57,20.2,2579,46.19,706.0,163.6,95.5,401.1,10.65,1.707,bearing_wear,5
11,359,274.1,landing,15.14,97.65,25.1,2749,49.88,713.9,161.2,95.3,394.4,11.26,1.801,bearing_wear,4
11,360,205.6,landing,14.4,98.57,17.3,2442,45.24,710.8,156.9,89.6,411.4,10.52,1.681,bearing_wear,3
11,361,137.0,landing,14.32,99.32,17.1,2471,45.96,703.3,158.1,92.9,405.2,10.69,1.741,bearing_wear,2
11,362,68.5,landing,13.7,100.76,17.5,2416,45.23,704.6,158.9,90.4,390.4,10.77,1.66,bearing_wear,1
11,363,0.0,landing,17.6,101.29,19.1,2520,48.37,706.7,160.2,94.5,407.4,10.7,1.638,bearing_wear,0
12,1,0.0,taxi,14.52,101.25,16.3,2488,46.69,695.6,157.3,93.5,422.7,10.77,0.872,fuel_system_drift,316
12,2,120.5,taxi,11.05,100.0,20.7,2585,48.44,707.7,158.1,93.5,421.6,10.95,0.945,fuel_system_drift,315
12,3,241.0,taxi,12.39,98.51,14.9,2244,42.06,708.0,160.3,88.9,422.3,9.53,0.836,fuel_system_drift,314
12,4,361.6,taxi,10.17,98.03,18.6,2513,46.84,710.4,159.6,90.3,420.3,10.48,0.946,fuel_system_drift,313
12,5,482.1,taxi,9.76,95.63,13.6,2297,41.86,695.5,154.9,98.3,417.1,9.4,0.862,fuel_system_drift,312
12,6,602.6,taxi,11.63,94.57,20.1,2518,44.39,705.3,159.4,95.6,406.5,11.15,0.915,fuel_system_drift,311
12,7,723.1,takeoff,15.28,92.86,99.3,5625,91.8,819.0,199.3,112.5,406.9,22.46,1.372,fuel_system_drift,310
12,8,843.6,takeoff,9.81,91.73,98.4,5576,90.94,817.3,203.4,114.8,386.0,21.78,1.401,fuel_system_drift,309
12,9,964.1,takeoff,9.23,90.21,95.2,5431,85.17,817.7,200.0,108.4,406.1,21.8,1.405,fuel_system_drift,308
12,10,1084.7,takeoff,6.81,89.19,94.3,5388,86.33,814.6,201.9,108.7,401.6,21.65,1.289,fuel_system_drift,307
12,11,1205.2,takeoff,5.59,87.63,93.9,5388,85.14,798.4,199.2,105.6,396.9,21.27,1.426,fuel_system_drift,306
12,12,1325.7,takeoff,9.47,86.53,92.1,5236,82.97,794.1,198.8,107.9,402.3,21.11,1.273,fuel_system_drift,305
12,13,1446.2,takeoff,4.39,84.89,96.4,5471,84.06,806.0,199.5,108.7,398.5,21.88,1.341,fuel_system_drift,304
12,14,1566.7,takeoff,1.82,83.63,94.3,5431,79.72,794.7,198.7,108.2,384.1,20.65,1.318,fuel_system_drift,303
12,15,1687.3,takeoff,4.4,82.07,96.1,5495,81.05,815.8,197.0,111.4,393.6,21.57,1.43,fuel_system_drift,302
12,16,1807.8,climb,2.6,81.52,85.5,5007,74.11,783.6,197.4,108.6,387.7,20.2,1.228,fuel_system_drift,301
12,17,1928.3,climb,3.36,80.01,81.8,4915,69.7,785.1,192.0,108.3,402.1,18.89,1.303,fuel_system_drift,300
12,18,2048.8,climb,4.03,79.67,88.2,5106,74.02,790.1,189.5,105.3,400.5,21.12,1.185,fuel_system_drift,299
12,19,2169.3,climb,1.45,77.7,85.3,5047,70.7,781.2,188.9,107.2,406.4,20.39,1.328,fuel_system_drift,298
12,20,2289.8,climb,0.46,77.05,87.6,5098,72.37,800.6,197.9,108.3,392.5,20.72,1.285,fuel_system_drift,297
12,21,2410.4,climb,0.32,75.87,81.5,4862,67.95,781.0,191.1,110.1,385.5,19.59,1.241,fuel_system_drift,296
12,22,2530.9,climb,2.61,74.32,82.7,4957,65.28,797.1,191.6,106.9,391.1,19.22,1.239,fuel_system_drift,295
12,23,2651.4,climb,1.18,73.05,83.8,4956,65.71,795.1,192.1,106.5,416.3,19.24,1.27,fuel_system_drift,294
12,24,2771.9,climb,-3.49,72.13,85.7,5026,65.76,788.9,194.5,109.4,420.9,19.98,1.266,fuel_system_drift,293
12,25,2892.4,climb,-2.38,71.41,84.7,5032,64.56,774.3,196.8,106.5,416.2,20.15,1.21,fuel_system_drift,292
12,26,3013.0,climb,-1.91,70.68,89.1,5126,65.36,790.5,195.8,108.9,385.1,20.71,1.26,fuel_system_drift,291
12,27,3133.5,climb,-4.33,68.56,88.1,5135,65.01,804.4,194.7,108.6,386.7,21.04,1.34,fuel_system_drift,290
12,28,3254.0,climb,-6.25,67.88,82.8,4885,59.67,785.3,188.9,105.6,392.7,19.49,1.243,fuel_system_drift,289
12,29,3374.5,climb,-7.68,66.65,93.8,5312,65.65,796.7,191.9,107.5,405.2,21.01,1.287,fuel_system_drift,288
12,30,3495.0,climb,-7.57,65.7,84.7,5067,57.76,780.8,192.8,106.9,416.6,19.89,1.292,fuel_system_drift,287
12,31,3615.5,climb,-10.21,65.3,88.9,5161,60.2,795.0,195.1,106.9,406.9,20.0,1.329,fuel_system_drift,286
